hidden_layers,hidden_size,learning_rate,stopwords,ngrams,err,time
10,1,0.1,None,2,0.5563062618787985,17.234493573506672
10,1,0.5,None,2,0.4498458548613029,10.445664962132772
10,1,1,None,2,0.408949251677252,10.446926275889078
10,10,0.01,None,2,0.540360800090024,61.54809252421061
10,10,0.05,None,2,0.5682876949693203,22.516667048136394
10,10,0.1,None,2,0.5582318895808219,21.369651714960735
10,10,0.5,None,2,0.46516017968351836,10.462747732798258
10,10,1,None,2,0.3926345354962497,10.439503272374472
10,100,0.01,None,2,0.5443196516923574,72.69958639144897
10,100,0.05,None,2,0.5587616523541108,28.588504711786907
10,100,0.1,None,2,0.5538927235495786,20.838112672170002
10,100,0.5,None,2,0.45327433882246265,10.484007914861044
10,100,1,None,2,0.40836607197419994,10.486663738886515
10,1000,0.01,None,2,0.5460871727348358,63.44765337308248
10,1000,0.05,None,2,0.5573631766694033,26.027836561203003
10,1000,0.1,None,2,0.5575575405262353,19.115814288457234
10,1000,0.5,None,2,0.47088563707261494,10.497211933135986
10,1000,1,None,2,0.40909516081286745,10.487147649129232
100,1,0.01,None,2,0.5476281248830595,71.8752654393514
100,1,0.05,None,2,0.5575075849085874,28.301867961883545
100,1,0.1,None,2,0.5637905251978069,21.406657695770264
100,1,0.5,None,2,0.4822432148945637,10.51369833946228
100,1,1,None,2,0.4071742436991195,10.483538707097372
100,10,0.01,None,2,0.5368547163162218,66.53613766034444
100,10,0.05,None,2,0.5646143420429405,30.64132038752238
100,10,0.1,None,2,0.5630496096047187,20.138398329416912
100,10,0.5,None,2,0.46564883484864983,10.504240036010742
100,10,1,None,2,0.37695678598523547,10.47142744064331
100,100,0.01,None,2,0.5423820022135541,80.17970530192058
100,100,0.05,None,2,0.5627430895403359,33.25334405899048
100,100,0.1,None,2,0.5480557207091536,16.74468771616618
100,100,0.5,None,2,0.4658529318709628,10.51263960202535
100,100,1,None,2,0.39822309351182855,10.53879968325297
100,1000,0.01,None,2,0.5399261917842173,63.48161228497823
100,1000,0.05,None,2,0.5577560388445773,33.28324659665426
100,1000,0.1,None,2,0.5536885688910219,17.432277123133343
100,1000,0.5,None,2,0.4748588711507262,10.715798219045004
100,1000,1,None,2,0.3849933493914283,10.658333937327066
1000,1,0.01,None,2,0.5420685380025199,73.17670432726543
1000,1,0.05,None,2,0.5633312787126035,26.760198990503948
1000,1,0.1,None,2,0.556034957824112,20.11841877301534
1000,1,0.5,None,2,0.4629145837956348,10.491947650909424
1000,1,1,None,2,0.38888386543720976,10.488548040390015
1000,10,0.01,None,2,0.5317806060514452,72.5578875541687
1000,10,0.05,None,2,0.5618965841589155,29.13690932591756
1000,10,0.1,None,2,0.5551139825972138,21.797027667363484
1000,10,0.5,None,2,0.47634224727738633,10.448816140492758
1000,10,1,None,2,0.3798501276267621,10.475542306900024
1000,100,0.01,None,2,0.5421976709975408,60.47037704785665
1000,100,0.05,None,2,0.5591184288748948,24.81679169336955
1000,100,0.1,None,2,0.5536223583916681,21.752716541290283
1000,100,0.5,None,2,0.46198900714775437,10.508614699045816
1000,100,1,None,2,0.4054755583473219,10.503761212031046
1000,1000,0.01,None,2,0.5339946959315779,79.36709268887837
1000,1000,0.05,None,2,0.5575018299623404,38.462483723958336
1000,1000,0.1,None,2,0.548411552207265,23.971588134765625
1000,1000,0.5,None,2,0.46413698918570095,12.525388717651367
1000,1000,1,None,2,0.41452522166019157,12.617929935455322
1,1,0.01,english,1,0.586299906318828,27.903084357579548
1,1,0.05,english,1,0.5852570070272524,8.311621904373169
1,1,0.1,english,1,0.5787532809823903,5.393739938735962
1,1,0.5,english,1,0.528327490293627,3.8782804012298584
1,1,1,english,1,0.4999038632845627,3.876394589742025
1,10,0.01,english,1,0.5827097058774405,27.993020455042522
1,10,0.05,english,1,0.5790736387168204,8.107000907262167
1,10,0.1,english,1,0.579630347928738,5.418320894241333
1,10,0.5,english,1,0.514984656330251,3.8788580099741616
1,10,1,english,1,0.48371030715963426,3.87465771039327
1,100,0.01,english,1,0.5777122144607805,27.343368689219158
1,100,0.05,english,1,0.5892022338958544,8.372698068618774
1,100,0.1,english,1,0.5784528199079245,5.779323259989421
1,100,0.5,english,1,0.5185022443832196,3.890817165374756
1,100,1,english,1,0.46983731130793643,3.9030209382375083
1,1000,0.01,english,1,0.5789200310084363,28.08631904919942
1,1000,0.05,english,1,0.5823393870142696,7.538105408350627
1,1000,0.1,english,1,0.5800784605728572,6.014525334040324
1,1000,0.5,english,1,0.5255141354628967,3.90071972211202
1,1000,1,english,1,0.46865261361703503,3.8657661279042563
10,1,0.01,english,1,0.5812195088217252,27.425733645757038
10,1,0.05,english,1,0.5797589083045174,7.99988595644633
10,1,0.1,english,1,0.5848062478710548,5.354357798894246
10,1,0.5,english,1,0.5333714731670257,3.8979783058166504
10,1,1,english,1,0.4781125818191259,3.9182488918304443
10,10,0.01,english,1,0.5777518127738999,26.824209292729694
10,10,0.05,english,1,0.5856921354678835,8.436885913213095
10,10,0.1,english,1,0.5800696578195059,5.775556643803914
10,10,0.5,english,1,0.5212253125800889,3.9198466142018638
10,10,1,english,1,0.46302525030745834,3.95300300916036
10,100,0.01,english,1,0.5911567247212184,27.1197403271993
10,100,0.05,english,1,0.586148172891836,7.73680305480957
10,100,0.1,english,1,0.5809353501354803,5.785909493764241
10,100,0.5,english,1,0.525652820315972,3.889695723851522
10,100,1,english,1,0.459896513439805,3.883486350377401
10,1000,0.01,english,1,0.5740849285244538,27.985031445821125
10,1000,0.05,english,1,0.5905210275236331,8.184138059616089
10,1000,0.1,english,1,0.5787534521507448,6.034415562947591
10,1000,0.5,english,1,0.5202174187239658,3.944073518117269
10,1000,1,english,1,0.45869000962507783,3.948935349782308
100,1,0.01,english,1,0.5778236097193233,26.823454697926838
100,1,0.05,english,1,0.5835306189880098,7.95419176419576
100,1,0.1,english,1,0.5804113661290673,5.6645932992299395
100,1,0.5,english,1,0.5258309245077437,3.921852986017863
100,1,1,english,1,0.4729297403195761,4.104813575744629
100,10,0.01,english,1,0.5810072867704733,26.834755500157673
100,10,0.05,english,1,0.5842839392972811,8.485003312428793
100,10,0.1,english,1,0.5815477131440874,6.330957253774007
100,10,0.5,english,1,0.51957801303463,3.887606064478556
100,10,1,english,1,0.47098262494477083,3.904662609100342
100,100,0.01,english,1,0.5803859050849175,26.98894230524699
100,100,0.05,english,1,0.5905217937603044,8.16055432955424
100,100,0.1,english,1,0.5808805535725,5.613644043604533
100,100,0.5,english,1,0.5262701656947402,3.900539000829061
100,100,1,english,1,0.4519644097392365,3.9036452770233154
100,1000,0.01,english,1,0.5799016956050367,26.75297466913859
100,1000,0.05,english,1,0.5835017540525892,8.190735340118408
100,1000,0.1,english,1,0.5876794524562768,5.60580309232076
100,1000,0.5,english,1,0.5218231864579949,3.915086348851522
100,1000,1,english,1,0.48645414825502525,3.915161927541097
1000,1,0.01,english,1,0.5809126483423891,27.26662826538086
1000,1,0.05,english,1,0.5895314427090702,8.006852785746256
1000,1,0.1,english,1,0.5794142826030981,5.630012194315593
1000,1,0.5,english,1,0.5185616849875645,3.9310073852539062
1000,1,1,english,1,0.48106679582736517,4.370970884958903
1000,10,0.01,english,1,0.5807122181607448,27.458861589431763
1000,10,0.05,english,1,0.5823560984256296,8.205464919408163
1000,10,0.1,english,1,0.584448800247308,5.63555105527242
1000,10,0.5,english,1,0.5181929024169443,3.961289644241333
1000,10,1,english,1,0.47370538173622906,4.140192270278931
1000,100,0.01,english,1,0.5818734450179938,27.19477899869283
1000,100,0.05,english,1,0.5834316080895491,8.03016702334086
1000,100,0.1,english,1,0.5822486975915561,5.458843946456909
1000,100,0.5,english,1,0.5192916802673292,3.943579991658529
1000,100,1,english,1,0.47855975407595647,3.9866110483805337
1000,1000,0.01,english,1,0.5828922362304585,29.549524386723835
1000,1000,0.05,english,1,0.5833938263713309,9.301926612854004
1000,1000,0.1,english,1,0.5898368586766616,7.168719212214152
1000,1000,0.5,english,1,0.5152110624562991,5.072045246760051
1000,1000,1,english,1,0.4712820246898137,4.476255575815837
1,1,0.01,english,2,0.5789326834530932,67.57948835690816
1,1,0.05,english,2,0.5837220364652098,22.591049989064533
1,1,0.1,english,2,0.5759427742539192,20.134433031082153
1,1,0.5,english,2,0.50578097730275,8.180497407913208
1,1,1,english,2,0.4491157392152734,8.245428244272867
1,10,0.01,english,2,0.5745493314017522,67.32218909263611
1,10,0.05,english,2,0.5795029340875034,30.15815814336141
1,10,0.1,english,2,0.5820165073346345,21.153916756312054
1,10,0.5,english,2,0.5147850703179774,8.210164705912272
1,10,1,english,2,0.4639729775654864,10.388163963953653
1,100,0.01,english,2,0.5676439884279837,67.32193930943806
1,100,0.05,english,2,0.5875966469968432,29.37805700302124
1,100,0.1,english,2,0.5813060770092556,19.89669378598531
1,100,0.5,english,2,0.5096995535050614,8.197805007298788
1,100,1,english,2,0.45254529930235887,8.211299975713095
1,1000,0.01,english,2,0.575009636080685,67.61333719889323
1,1000,0.05,english,2,0.5808272107304417,33.784942944844566
1,1000,0.1,english,2,0.5827218171922494,17.783593495686848
1,1000,0.5,english,2,0.5147197699621301,8.320140997568766
1,1000,1,english,2,0.46257912905582055,8.210587422053019
10,1,0.01,english,2,0.5600854367759217,68.14470060666402
10,1,0.05,english,2,0.5839942334942226,33.15876682599386
10,1,0.1,english,2,0.5680248478459292,16.370423634847004
10,1,0.5,english,2,0.4840564507576341,8.196854591369629
10,1,1,english,2,0.4398340368868587,8.471601168314615
10,10,0.01,english,2,0.5718932474301202,67.87162939707439
10,10,0.05,english,2,0.5786673919463681,27.01322873433431
10,10,0.1,english,2,0.5768723917288954,18.534687360127766
10,10,0.5,english,2,0.5051448244942177,8.218331893285116
10,10,1,english,2,0.4422673857431732,8.247517665227255
10,100,0.01,english,2,0.573012505062088,67.84868303934734
10,100,0.05,english,2,0.5822669363834344,32.437111616134644
10,100,0.1,english,2,0.5731639750458805,19.509207010269165
10,100,0.5,english,2,0.5081368590434198,8.239866177241007
10,100,1,english,2,0.4315980310707615,8.255719900131226
10,1000,0.01,english,2,0.569009921262233,59.84255997339884
10,1000,0.05,english,2,0.5806272802395397,33.56065106391907
10,1000,0.1,english,2,0.58301300792631,22.15554904937744
10,1000,0.5,english,2,0.5110263767465102,8.265179316202799
10,1000,1,english,2,0.47547581136191597,8.271946032842001
100,1,0.01,english,2,0.5733430501215933,67.75016625722249
100,1,0.05,english,2,0.5814692974199187,28.4919220606486
100,1,0.1,english,2,0.5853998261467906,17.212300062179565
100,1,0.5,english,2,0.4971014852295923,8.259116570154825
100,1,1,english,2,0.451410606335976,8.221307039260864
100,10,0.01,english,2,0.5660527208314433,67.70022829373677
100,10,0.05,english,2,0.5825222944352388,44.81853977839152
100,10,0.1,english,2,0.5763696429652554,18.069209098815918
100,10,0.5,english,2,0.4844718044986922,8.266098578770956
100,10,1,english,2,0.4816986148285798,8.26420005162557
100,100,0.01,english,2,0.5703461321675282,63.28439895311991
100,100,0.05,english,2,0.5810376218830805,34.90936048825582
100,100,0.1,english,2,0.5803010626967665,20.49556064605713
100,100,0.5,english,2,0.5221540579332388,8.262482007344564
100,100,1,english,2,0.45067336887493065,8.267585118611654
100,1000,0.01,english,2,0.5736755602115836,66.65552679697673
100,1000,0.05,english,2,0.5869265243877535,33.67144640286764
100,1000,0.1,english,2,0.5760727435709968,16.997934977213543
100,1000,0.5,english,2,0.5058954910054495,8.315517981847128
100,1000,1,english,2,0.4728304080348065,8.294079621632894
1000,1,0.01,english,2,0.576014298055405,63.47875165939331
1000,1,0.05,english,2,0.5777499269254259,28.5082053343455
1000,1,0.1,english,2,0.5775953922153597,21.444393714269
1000,1,0.5,english,2,0.5078986766031154,8.330316623051962
1000,1,1,english,2,0.4366179435482412,8.289099057515463
1000,10,0.01,english,2,0.5722230033292736,67.64791798591614
1000,10,0.05,english,2,0.5798005628640642,28.517165342966717
1000,10,0.1,english,2,0.5854977521283223,18.665184656778973
1000,10,0.5,english,2,0.5144049105494696,8.264700889587402
1000,10,1,english,2,0.45702854371036844,8.30913003285726
1000,100,0.01,english,2,0.5753245710819438,67.94269625345866
1000,100,0.05,english,2,0.5831263030140982,31.032665411631267
1000,100,0.1,english,2,0.5705200854802559,20.833248138427734
1000,100,0.5,english,2,0.4876679902835439,8.31800095240275
1000,100,1,english,2,0.44781526709590574,8.391514937082926
1000,1000,0.01,english,2,0.5727906534087185,69.96608980496724
1000,1000,0.05,english,2,0.5871002605140769,43.084407567977905
1000,1000,0.1,english,2,0.5782943189839179,24.162018299102783
1000,1000,0.5,english,2,0.5057831895353777,10.38255230585734
1000,1000,1,english,2,0.45678477667785905,10.121079444885254
