regularization,gamma,kernel,stopwords,n_grams,err,time
2.5,0.01,poly,None,2,0.2566187737552887,2.3169246514638266
2.5,0.01,rbf,None,2,0.26286398061547245,2.2686235109965005
2.5,0.01,sigmoid,None,2,0.5978060128996934,1.0435794194539387
2.5,0.1,linear,None,2,0.5590592736825385,2.033754746119181
2.5,0.1,poly,None,2,0.2566187737552887,2.333855231602987
2.5,0.1,rbf,None,2,0.25852518447335715,2.1443519592285156
2.5,0.1,sigmoid,None,2,0.47292245043533504,1.1068286101023357
3,1e-05,linear,None,2,0.5590592736825385,2.036805788675944
3,1e-05,poly,None,2,0.24781783451651332,2.059849182764689
3,1e-05,rbf,None,2,0.47772896927271596,2.140650908152262
3,1e-05,sigmoid,None,2,0.3623561438449859,2.1167759895324707
3,0.0001,linear,None,2,0.5590592736825385,2.0260559717814126
3,0.0001,poly,None,2,0.201891316911,2.2648069063822427
3,0.0001,rbf,None,2,0.3487482760681737,2.168431282043457
3,0.0001,sigmoid,None,2,0.5681239428188989,2.1350227197011313
3,0.001,linear,None,2,0.5590592736825385,2.035179853439331
3,0.001,poly,None,2,0.2566187737552887,2.3172478675842285
3,0.001,rbf,None,2,0.2673653585447498,2.6999014218648276
3,0.001,sigmoid,None,2,0.547135584391418,1.0983556906382244
3,0.01,linear,None,2,0.5590592736825385,2.0711684226989746
3,0.01,poly,None,2,0.2566187737552887,2.3202908039093018
3,0.01,rbf,None,2,0.26286398061547245,2.2730844020843506
3,0.01,sigmoid,None,2,0.5965072632063486,1.0357564290364583
3,0.1,linear,None,2,0.5590592736825385,2.0330042839050293
3,0.1,poly,None,2,0.2566187737552887,2.335198958714803
3,0.1,rbf,None,2,0.25852518447335715,2.209181547164917
3,0.1,sigmoid,None,2,0.4682227208952123,1.110000451405843
0.01,1e-05,linear,english,1,0.6186001670725242,0.9566583633422852
0.01,1e-05,poly,english,1,0.24781783451651332,0.6057383219401041
0.01,1e-05,rbf,english,1,0.24781783451651332,0.7854922612508138
0.01,1e-05,sigmoid,english,1,0.24781783451651332,0.6851633389790853
0.01,0.0001,linear,english,1,0.6186001670725242,0.9709840615590414
0.01,0.0001,poly,english,1,0.24781783451651332,0.8712705771128336
0.01,0.0001,rbf,english,1,0.24781783451651332,0.9169067541758219
0.01,0.0001,sigmoid,english,1,0.24781783451651332,0.8710456689198812
0.01,0.001,linear,english,1,0.6186001670725242,0.960975726445516
0.01,0.001,poly,english,1,0.27652759472598143,1.0400214195251465
0.01,0.001,rbf,english,1,0.24781783451651332,0.93735671043396
0.01,0.001,sigmoid,english,1,0.24781783451651332,0.7194890975952148
0.01,0.01,linear,english,1,0.6186001670725242,0.9578007062276205
0.01,0.01,poly,english,1,0.2461813580037617,1.167489767074585
0.01,0.01,rbf,english,1,0.24781783451651332,1.0875969727834065
0.01,0.01,sigmoid,english,1,0.24781783451651332,0.6836179892222086
0.01,0.1,linear,english,1,0.6186001670725242,0.9611350695292155
0.01,0.1,poly,english,1,0.20762591020732069,1.1187322934468586
0.01,0.1,rbf,english,1,0.24781783451651332,0.9543603261311849
0.01,0.1,sigmoid,english,1,0.25067632036909515,0.6835236549377441
0.1,1e-05,linear,english,1,0.5986339823195276,0.9732306798299154
0.1,1e-05,poly,english,1,0.24781783451651332,0.605232318242391
0.1,1e-05,rbf,english,1,0.24781783451651332,0.9153106212615967
0.1,1e-05,sigmoid,english,1,0.24781783451651332,0.8996365070343018
0.1,0.0001,linear,english,1,0.5986339823195276,0.9585962295532227
0.1,0.0001,poly,english,1,0.24781783451651332,0.9205853144327799
0.1,0.0001,rbf,english,1,0.24781783451651332,0.9386693636576334
0.1,0.0001,sigmoid,english,1,0.24781783451651332,0.915767510732015
0.1,0.001,linear,english,1,0.5986339823195276,0.9598637421925863
0.1,0.001,poly,english,1,0.34488687713038696,1.104166030883789
0.1,0.001,rbf,english,1,0.25233065226678014,0.9725019931793213
0.1,0.001,sigmoid,english,1,0.2673859579912798,0.7377107938130697
0.1,0.01,linear,english,1,0.5986339823195276,0.958392063776652
0.1,0.01,poly,english,1,0.21168104705536847,1.102455695470174
0.1,0.01,rbf,english,1,0.24781783451651332,1.1639289855957031
0.1,0.01,sigmoid,english,1,0.6058864645633782,0.6508996486663818
0.1,0.1,linear,english,1,0.5986339823195276,0.9584576288859049
0.1,0.1,poly,english,1,0.20762591020732069,1.110660711924235
0.1,0.1,rbf,english,1,0.24781783451651332,0.9798116683959961
0.1,0.1,sigmoid,english,1,0.5979010272405345,0.6284276644388834
0.25,1e-05,linear,english,1,0.5948041409436263,0.9628244241078695
0.25,1e-05,poly,english,1,0.24781783451651332,0.6173393726348877
0.25,1e-05,rbf,english,1,0.24781783451651332,0.9233670234680176
0.25,1e-05,sigmoid,english,1,0.24781783451651332,0.9127007325490316
0.25,0.0001,linear,english,1,0.5948041409436263,0.9629770914713541
0.25,0.0001,poly,english,1,0.2484745815797361,0.9357814788818359
0.25,0.0001,rbf,english,1,0.24781783451651332,0.9472522735595703
0.25,0.0001,sigmoid,english,1,0.24781783451651332,0.923224131266276
0.25,0.001,linear,english,1,0.5948041409436263,0.9592591126759847
0.25,0.001,poly,english,1,0.25709238473290486,1.134303092956543
0.25,0.001,rbf,english,1,0.28109750288956403,0.9775623480478922
0.25,0.001,sigmoid,english,1,0.536523034943911,0.7287512620290121
0.25,0.01,linear,english,1,0.5948041409436263,0.9645208517710367
0.25,0.01,poly,english,1,0.20762591020732069,1.1036614576975505
0.25,0.01,rbf,english,1,0.25795566795396624,1.1793603897094727
0.25,0.01,sigmoid,english,1,0.664960515932178,0.5860929489135742
0.25,0.1,linear,english,1,0.5948041409436263,0.9640394846598307
0.25,0.1,poly,english,1,0.20762591020732069,1.104238510131836
0.25,0.1,rbf,english,1,0.2551648853597331,0.991320530573527
0.25,0.1,sigmoid,english,1,0.6191668618281049,0.5380210081736246
0.5,1e-05,linear,english,1,0.5954346122631736,0.9725016752878824
0.5,1e-05,poly,english,1,0.24781783451651332,0.6624128023783366
0.5,1e-05,rbf,english,1,0.24781783451651332,0.9269578456878662
0.5,1e-05,sigmoid,english,1,0.24781783451651332,0.9206829865773519
0.5,0.0001,linear,english,1,0.5954346122631736,0.9636207421620687
0.5,0.0001,poly,english,1,0.2505845401136851,0.9472790559132894
0.5,0.0001,rbf,english,1,0.2596460202811505,0.9502018292744955
0.5,0.0001,sigmoid,english,1,0.24838989446160922,0.9382063547770182
0.5,0.001,linear,english,1,0.5954346122631736,0.9596304098765055
0.5,0.001,poly,english,1,0.2436807878661318,1.1485009988149006
0.5,0.001,rbf,english,1,0.2995896755861987,0.98764967918396
0.5,0.001,sigmoid,english,1,0.625092830973656,0.7071940104166666
0.5,0.01,linear,english,1,0.5954346122631736,0.9605979919433594
0.5,0.01,poly,english,1,0.20762591020732069,1.1016247272491455
0.5,0.01,rbf,english,1,0.26071215470929077,1.2090169588724773
0.5,0.01,sigmoid,english,1,0.6556155514362598,0.5265406767527262
0.5,0.1,linear,english,1,0.5954346122631736,0.9622159004211426
0.5,0.1,poly,english,1,0.20762591020732069,1.105427900950114
0.5,0.1,rbf,english,1,0.25960051946358326,1.0086739857991536
0.5,0.1,sigmoid,english,1,0.6010507322357455,0.48213966687520343
0.75,1e-05,linear,english,1,0.595659280643073,0.9575440088907877
0.75,1e-05,poly,english,1,0.24781783451651332,0.6958993275960287
0.75,1e-05,rbf,english,1,0.24781783451651332,0.9314553737640381
0.75,1e-05,sigmoid,english,1,0.24781783451651332,0.9249838987986246
0.75,0.0001,linear,english,1,0.595659280643073,0.9626370271046957
0.75,0.0001,poly,english,1,0.2556242262572397,0.964466412862142
0.75,0.0001,rbf,english,1,0.3157103372509688,0.9505560398101807
0.75,0.0001,sigmoid,english,1,0.29561399526957743,0.9441774686177572
0.75,0.001,linear,english,1,0.595659280643073,0.9600326220194498
0.75,0.001,poly,english,1,0.24314210331371447,1.1525850296020508
0.75,0.001,rbf,english,1,0.3310236588646332,0.9986863136291504
0.75,0.001,sigmoid,english,1,0.6187888244553544,0.670708179473877
0.75,0.01,linear,english,1,0.595659280643073,0.9623187383015951
0.75,0.01,poly,english,1,0.20762591020732069,1.1027717590332031
0.75,0.01,rbf,english,1,0.27158749301437696,1.2185362974802654
0.75,0.01,sigmoid,english,1,0.6468783302111979,0.49306408564249676
0.75,0.1,linear,english,1,0.595659280643073,0.9635469913482666
0.75,0.1,poly,english,1,0.20762591020732069,1.102653980255127
0.75,0.1,rbf,english,1,0.2639832314823217,1.0081487496693928
0.75,0.1,sigmoid,english,1,0.5889962474630223,0.4545114040374756
1,1e-05,linear,english,1,0.5927052487389395,0.9617042541503906
1,1e-05,poly,english,1,0.24781783451651332,0.7253857453664144
1,1e-05,rbf,english,1,0.24781783451651332,0.9303227265675863
1,1e-05,sigmoid,english,1,0.24781783451651332,0.9256649812062582
1,0.0001,linear,english,1,0.5927052487389395,0.9621469974517822
1,0.0001,poly,english,1,0.25895937745573644,0.9610310395558676
1,0.0001,rbf,english,1,0.398043297573325,0.9584947427113851
1,0.0001,sigmoid,english,1,0.40025325430230535,0.9563899834950765
1,0.001,linear,english,1,0.5927052487389395,0.9593732357025146
1,0.001,poly,english,1,0.24555677248863175,1.1526485284169514
1,0.001,rbf,english,1,0.3486433462767185,1.0089247226715088
1,0.001,sigmoid,english,1,0.6141322906670094,0.6619910399119059
1,0.01,linear,english,1,0.5927052487389395,0.9758210182189941
1,0.01,poly,english,1,0.20762591020732069,1.1086730162302654
1,0.01,rbf,english,1,0.2835605126611998,1.2288546562194824
1,0.01,sigmoid,english,1,0.6428170092927631,0.4706410566965739
1,0.1,linear,english,1,0.5927052487389395,0.9645349979400635
1,0.1,poly,english,1,0.20762591020732069,1.1030656496683757
1,0.1,rbf,english,1,0.26511192964764335,1.012361208597819
1,0.1,sigmoid,english,1,0.5894563614723748,0.4350377718607585
1.1,1e-05,linear,english,1,0.5917075595647383,0.9640538692474365
1.1,1e-05,poly,english,1,0.24781783451651332,0.7327806154886881
1.1,1e-05,rbf,english,1,0.24781783451651332,0.9473576545715332
1.1,1e-05,sigmoid,english,1,0.24781783451651332,0.9228390057881674
1.1,0.0001,linear,english,1,0.5917075595647383,0.9638283252716064
1.1,0.0001,poly,english,1,0.26042588015289336,0.9813095728556315
1.1,0.0001,rbf,english,1,0.4255272026085019,0.9687956968943278
1.1,0.0001,sigmoid,english,1,0.4445562936194824,0.957142194112142
1.1,0.001,linear,english,1,0.5917075595647383,0.9647902647654215
1.1,0.001,poly,english,1,0.24631005310690557,1.1570839881896973
1.1,0.001,rbf,english,1,0.353266732969907,1.0229042371114094
1.1,0.001,sigmoid,english,1,0.6086309238556488,0.6539754072825114
1.1,0.01,linear,english,1,0.5917075595647383,1.0097144444783528
1.1,0.01,poly,english,1,0.20762591020732069,1.1830360094706218
1.1,0.01,rbf,english,1,0.28532898887321095,1.2663986682891846
1.1,0.01,sigmoid,english,1,0.6313704480376682,0.4665265878041585
1.1,0.1,linear,english,1,0.5917075595647383,0.9712647596995035
1.1,0.1,poly,english,1,0.20762591020732069,1.109190305074056
1.1,0.1,rbf,english,1,0.2656694721794984,1.029863993326823
1.1,0.1,sigmoid,english,1,0.5867181225822488,0.4344414869944255
1.5,1e-05,linear,english,1,0.5861806692922084,0.9571101665496826
1.5,1e-05,poly,english,1,0.24781783451651332,0.78432830174764
1.5,1e-05,rbf,english,1,0.24781783451651332,0.9358353614807129
1.5,1e-05,sigmoid,english,1,0.24781783451651332,0.9282192389170328
1.5,0.0001,linear,english,1,0.5861806692922084,0.9572316805521647
1.5,0.0001,poly,english,1,0.2614534893704293,0.9754343827565511
1.5,0.0001,rbf,english,1,0.5134334074716023,0.991254965464274
1.5,0.0001,sigmoid,english,1,0.5567842215139686,0.9727433522542318
1.5,0.001,linear,english,1,0.5861806692922084,0.9647056261698405
1.5,0.001,poly,english,1,0.2455146285268425,1.1629947026570637
1.5,0.001,rbf,english,1,0.3631152972278951,1.0480327606201172
1.5,0.001,sigmoid,english,1,0.5933034683927638,0.635742982228597
1.5,0.01,linear,english,1,0.5861806692922084,0.957257350285848
1.5,0.01,poly,english,1,0.20762591020732069,1.1072689692179363
1.5,0.01,rbf,english,1,0.29150143375198273,1.3746082782745361
1.5,0.01,sigmoid,english,1,0.6282688199513903,0.4438933531443278
1.5,0.1,linear,english,1,0.5861806692922084,0.9566423098246256
1.5,0.1,poly,english,1,0.20762591020732069,1.1046301523844402
1.5,0.1,rbf,english,1,0.2661209205132839,1.07569686571757
1.5,0.1,sigmoid,english,1,0.5824978911046275,0.4256661732991536
2,1e-05,linear,english,1,0.5832447284175121,0.9615259170532227
2,1e-05,poly,english,1,0.24781783451651332,0.7889085610707601
2,1e-05,rbf,english,1,0.2478639810236678,0.9390153090159098
2,1e-05,sigmoid,english,1,0.24781783451651332,0.9295364220937093
2,0.0001,linear,english,1,0.5832447284175121,0.9553868770599365
2,0.0001,poly,english,1,0.2635447660697136,0.9861863454182943
2,0.0001,rbf,english,1,0.5491209849536117,1.0122003555297852
2,0.0001,sigmoid,english,1,0.5921393789650956,0.996707042058309
2,0.001,linear,english,1,0.5832447284175121,0.9598085880279541
2,0.001,poly,english,1,0.24814841561808013,1.1668590704600017
2,0.001,rbf,english,1,0.36465435455571066,1.054223934809367
2,0.001,sigmoid,english,1,0.5837375466908827,0.6093317667643229
2,0.01,linear,english,1,0.5832447284175121,0.9561711152394613
2,0.01,poly,english,1,0.20762591020732069,1.105708360671997
2,0.01,rbf,english,1,0.29204583056957745,1.3863159815470378
2,0.01,sigmoid,english,1,0.6267307739104685,0.43284304936726886
2,0.1,linear,english,1,0.5832447284175121,0.9620502789815267
2,0.1,poly,english,1,0.20762591020732069,1.1035945415496826
2,0.1,rbf,english,1,0.2661209205132839,1.084478457768758
2,0.1,sigmoid,english,1,0.5746020121852924,0.4152077039082845
2.5,1e-05,linear,english,1,0.5815403841949149,0.9575088024139404
2.5,1e-05,poly,english,1,0.24781783451651332,0.798163652420044
2.5,1e-05,rbf,english,1,0.2496622136591431,0.9385498364766439
2.5,1e-05,sigmoid,english,1,0.24781783451651332,0.931079626083374
2.5,0.0001,linear,english,1,0.5815403841949149,0.9590520064036051
2.5,0.0001,poly,english,1,0.264233142633933,0.9964420000712076
2.5,0.0001,rbf,english,1,0.5600167628246685,1.0179320971171062
2.5,0.0001,sigmoid,english,1,0.6058145665078175,1.0103230476379395
2.5,0.001,linear,english,1,0.5815403841949149,0.9582404295603434
2.5,0.001,poly,english,1,0.25283167007573687,1.1667742729187012
2.5,0.001,rbf,english,1,0.36430371838101033,1.0501667658487956
2.5,0.001,sigmoid,english,1,0.5811925212644499,0.6055930455525717
2.5,0.01,linear,english,1,0.5815403841949149,0.9696207046508789
2.5,0.01,poly,english,1,0.20762591020732069,1.1033812363942463
2.5,0.01,rbf,english,1,0.29204583056957745,1.4110422134399414
2.5,0.01,sigmoid,english,1,0.613744421680952,0.4281371434529622
2.5,0.1,linear,english,1,0.5815403841949149,0.9568026065826416
2.5,0.1,poly,english,1,0.20762591020732069,1.1038939952850342
2.5,0.1,rbf,english,1,0.2661209205132839,1.084566593170166
2.5,0.1,sigmoid,english,1,0.5765176809662798,0.4014887809753418
3,1e-05,linear,english,1,0.5793501144895318,0.9707985719045004
3,1e-05,poly,english,1,0.24781783451651332,0.8255437215169271
3,1e-05,rbf,english,1,0.2592159395316162,0.9408417542775472
3,1e-05,sigmoid,english,1,0.24781783451651332,0.9376296997070312
3,0.0001,linear,english,1,0.5793501144895318,0.9716145992279053
3,0.0001,poly,english,1,0.26611914256517094,1.001319408416748
3,0.0001,rbf,english,1,0.5644699592068014,1.021840254465739
3,0.0001,sigmoid,english,1,0.6106221151949685,1.0170340538024902
3,0.001,linear,english,1,0.5793501144895318,0.9772066275278727
3,0.001,poly,english,1,0.2584399155752686,1.162131388982137
3,0.001,rbf,english,1,0.36430371838101033,1.052894910176595
3,0.001,sigmoid,english,1,0.5698054529700469,0.5814700126647949
3,0.01,linear,english,1,0.5793501144895318,0.9692505200703939
3,0.01,poly,english,1,0.20762591020732069,1.1005690097808838
3,0.01,rbf,english,1,0.29204583056957745,1.3883840243021648
3,0.01,sigmoid,english,1,0.6212655395136419,0.4167323112487793
3,0.1,linear,english,1,0.5793501144895318,0.9673728942871094
3,0.1,poly,english,1,0.20762591020732069,1.1099064350128174
3,0.1,rbf,english,1,0.2661209205132839,1.087287425994873
3,0.1,sigmoid,english,1,0.5735703695128774,0.4044504165649414
0.01,1e-05,linear,english,2,0.5770333452146611,1.2781267166137695
0.01,1e-05,poly,english,2,0.24781783451651332,0.8538767496744791
0.01,1e-05,rbf,english,2,0.24781783451651332,1.2317896684010823
0.01,1e-05,sigmoid,english,2,0.24781783451651332,1.1525607109069824
0.01,0.0001,linear,english,2,0.5770333452146611,1.278564691543579
0.01,0.0001,poly,english,2,0.24791000489461976,1.2706700960795085
0.01,0.0001,rbf,english,2,0.24781783451651332,1.2603766918182373
0.01,0.0001,sigmoid,english,2,0.24781783451651332,1.227737267812093
0.01,0.001,linear,english,2,0.5770333452146611,1.2742281754811604
0.01,0.001,poly,english,2,0.19220804899410615,1.4822986920674641
0.01,0.001,rbf,english,2,0.24781783451651332,1.3071491718292236
0.01,0.001,sigmoid,english,2,0.24781783451651332,0.9717360337575277
0.01,0.01,linear,english,2,0.5770333452146611,1.2795058091481526
0.01,0.01,poly,english,2,0.1913861249970923,1.2627003192901611
0.01,0.01,rbf,english,2,0.24781783451651332,1.303059975306193
0.01,0.01,sigmoid,english,2,0.24781783451651332,0.9332053661346436
0.01,0.1,linear,english,2,0.5770333452146611,1.2756035327911377
0.01,0.1,poly,english,2,0.1913861249970923,1.2126046816507976
0.01,0.1,rbf,english,2,0.24781783451651332,1.2232803503672283
0.01,0.1,sigmoid,english,2,0.25010391999453124,0.9258556365966797
0.1,1e-05,linear,english,2,0.481998857869717,1.3326115608215332
0.1,1e-05,poly,english,2,0.24781783451651332,1.128435214360555
0.1,1e-05,rbf,english,2,0.24781783451651332,1.265401283899943
0.1,1e-05,sigmoid,english,2,0.24781783451651332,1.2430044809977214
0.1,0.0001,linear,english,2,0.481998857869717,1.3425955772399902
0.1,0.0001,poly,english,2,0.2706978310020735,1.3481703599294026
0.1,0.0001,rbf,english,2,0.24781783451651332,1.2847700119018555
0.1,0.0001,sigmoid,english,2,0.24781783451651332,1.2437210877736409
0.1,0.001,linear,english,2,0.481998857869717,1.3263973395029705
0.1,0.001,poly,english,2,0.19325724079879222,1.5302302837371826
0.1,0.001,rbf,english,2,0.24781783451651332,1.3459442456563313
0.1,0.001,sigmoid,english,2,0.30273285758422325,0.9858375390370687
0.1,0.01,linear,english,2,0.481998857869717,1.3278382619222004
0.1,0.01,poly,english,2,0.1913861249970923,1.2156483332316081
0.1,0.01,rbf,english,2,0.24781783451651332,1.3315943876902263
0.1,0.01,sigmoid,english,2,0.6116640658827343,0.893354336420695
0.1,0.1,linear,english,2,0.481998857869717,1.3261346817016602
0.1,0.1,poly,english,2,0.1913861249970923,1.215190092722575
0.1,0.1,rbf,english,2,0.24781783451651332,1.2662051518758137
0.1,0.1,sigmoid,english,2,0.5927939471026095,0.8562110265096029
0.25,1e-05,linear,english,2,0.481998857869717,1.3315026760101318
0.25,1e-05,poly,english,2,0.24781783451651332,1.1836992899576824
0.25,1e-05,rbf,english,2,0.24781783451651332,1.273603121439616
0.25,1e-05,sigmoid,english,2,0.24781783451651332,1.2504407564798992
0.25,0.0001,linear,english,2,0.481998857869717,1.3315186500549316
0.25,0.0001,poly,english,2,0.27678599256327946,1.3844821453094482
0.25,0.0001,rbf,english,2,0.26383217198118997,1.2911304632822673
0.25,0.0001,sigmoid,english,2,0.24781783451651332,1.2519169648488362
0.25,0.001,linear,english,2,0.481998857869717,1.3368435700734456
0.25,0.001,poly,english,2,0.19127627279235362,1.442659060160319
0.25,0.001,rbf,english,2,0.2590278605656552,1.3610737323760986
0.25,0.001,sigmoid,english,2,0.5945174395087656,0.9687983194986979
0.25,0.01,linear,english,2,0.481998857869717,1.3321471214294434
0.25,0.01,poly,english,2,0.1913861249970923,1.2169366677602131
0.25,0.01,rbf,english,2,0.2551648853597331,1.3355054060618083
0.25,0.01,sigmoid,english,2,0.6571510276766009,0.8060446580251058
0.25,0.1,linear,english,2,0.481998857869717,1.3281054496765137
0.25,0.1,poly,english,2,0.1913861249970923,1.2149275938669841
0.25,0.1,rbf,english,2,0.2551648853597331,1.2475414276123047
0.25,0.1,sigmoid,english,2,0.61093547924891,0.7429502805074056
0.5,1e-05,linear,english,2,0.481998857869717,1.3412103652954102
0.5,1e-05,poly,english,2,0.24781783451651332,1.2005902926127117
0.5,1e-05,rbf,english,2,0.24781783451651332,1.2757519880930583
0.5,1e-05,sigmoid,english,2,0.24781783451651332,1.2547149658203125
0.5,0.0001,linear,english,2,0.481998857869717,1.3324766159057617
0.5,0.0001,poly,english,2,0.27839766680360456,1.4062703450520833
0.5,0.0001,rbf,english,2,0.3136413410462576,1.3050280412038167
0.5,0.0001,sigmoid,english,2,0.3023571104832812,1.2665735085805256
0.5,0.001,linear,english,2,0.481998857869717,1.328617016474406
0.5,0.001,poly,english,2,0.1926990049815982,1.404710292816162
0.5,0.001,rbf,english,2,0.26462590425845245,1.368403434753418
0.5,0.001,sigmoid,english,2,0.6397302694968136,0.9303773244222006
0.5,0.01,linear,english,2,0.481998857869717,1.3352826436360676
0.5,0.01,poly,english,2,0.1913861249970923,1.214253346125285
0.5,0.01,rbf,english,2,0.2590278605656552,1.3479897181193035
0.5,0.01,sigmoid,english,2,0.6529072342469733,0.7370405197143555
0.5,0.1,linear,english,2,0.481998857869717,1.337890863418579
0.5,0.1,poly,english,2,0.1913861249970923,1.2152057488759358
0.5,0.1,rbf,english,2,0.2590278605656552,1.260334889094035
0.5,0.1,sigmoid,english,2,0.5877917603571133,0.6673924128214518
0.75,1e-05,linear,english,2,0.481998857869717,1.3321590423583984
0.75,1e-05,poly,english,2,0.24781783451651332,1.2253029346466064
0.75,1e-05,rbf,english,2,0.24781783451651332,1.2773807048797607
0.75,1e-05,sigmoid,english,2,0.24781783451651332,1.266051451365153
0.75,0.0001,linear,english,2,0.481998857869717,1.3318645159403484
0.75,0.0001,poly,english,2,0.2780932992873017,1.4114736715952556
0.75,0.0001,rbf,english,2,0.347662700740742,1.324273983637492
0.75,0.0001,sigmoid,english,2,0.4782415463084457,1.2758536338806152
0.75,0.001,linear,english,2,0.481998857869717,1.3308912913004558
0.75,0.001,poly,english,2,0.19269606828743502,1.4045294125874836
0.75,0.001,rbf,english,2,0.27177019755162957,1.371774673461914
0.75,0.001,sigmoid,english,2,0.6316217484111194,0.8915793100992838
0.75,0.01,linear,english,2,0.481998857869717,1.3330000241597493
0.75,0.01,poly,english,2,0.1913861249970923,1.2115617593129475
0.75,0.01,rbf,english,2,0.26453271193944233,1.3568230470021565
0.75,0.01,sigmoid,english,2,0.6437013310378435,0.6989955902099609
0.75,0.1,linear,english,2,0.481998857869717,1.322920799255371
0.75,0.1,poly,english,2,0.1913861249970923,1.2148923873901367
0.75,0.1,rbf,english,2,0.26230747206455923,1.2656951745351155
0.75,0.1,sigmoid,english,2,0.5817963025881824,0.6355462869008383
1,1e-05,linear,english,2,0.481998857869717,1.330614964167277
1,1e-05,poly,english,2,0.24781783451651332,1.237740198771159
1,1e-05,rbf,english,2,0.24781783451651332,1.2909663518269856
1,1e-05,sigmoid,english,2,0.24781783451651332,1.2783536116282146
1,0.0001,linear,english,2,0.481998857869717,1.331539233525594
1,0.0001,poly,english,2,0.2802770294773158,1.433209737141927
1,0.0001,rbf,english,2,0.3677808823971203,1.328145186106364
1,0.0001,sigmoid,english,2,0.5696039219627237,1.2947722276051838
1,0.001,linear,english,2,0.481998857869717,1.331537087758382
1,0.001,poly,english,2,0.19316120701295228,1.3808006445566814
1,0.001,rbf,english,2,0.2770058202415846,1.3931293487548828
1,0.001,sigmoid,english,2,0.6206887371429558,0.8632166385650635
1,0.01,linear,english,2,0.481998857869717,1.3301057020823162
1,0.01,poly,english,2,0.1913861249970923,1.2230514685312908
1,0.01,rbf,english,2,0.26653750035633283,1.366487979888916
1,0.01,sigmoid,english,2,0.6360281241614331,0.6624970436096191
1,0.1,linear,english,2,0.481998857869717,1.3330670197804768
1,0.1,poly,english,2,0.1913861249970923,1.2110024293263753
1,0.1,rbf,english,2,0.26287721380973356,1.2775713602701824
1,0.1,sigmoid,english,2,0.5808621265958941,0.6202536424001058
1.1,1e-05,linear,english,2,0.481998857869717,1.332987387975057
1.1,1e-05,poly,english,2,0.24781783451651332,1.23716402053833
1.1,1e-05,rbf,english,2,0.2478639810236678,1.288496494293213
1.1,1e-05,sigmoid,english,2,0.24781783451651332,1.2775731881459553
1.1,0.0001,linear,english,2,0.481998857869717,1.3345523675282795
1.1,0.0001,poly,english,2,0.28002337166592955,1.4224840799967449
1.1,0.0001,rbf,english,2,0.3765005701085493,1.3463444709777832
1.1,0.0001,sigmoid,english,2,0.5812585075688198,1.2979919910430908
1.1,0.001,linear,english,2,0.481998857869717,1.335604985555013
1.1,0.001,poly,english,2,0.19316120701295228,1.3800535996754963
1.1,0.001,rbf,english,2,0.2798308127997744,1.4076806704203289
1.1,0.001,sigmoid,english,2,0.6157656955193406,0.8535247643788656
1.1,0.01,linear,english,2,0.481998857869717,1.328410307566325
1.1,0.01,poly,english,2,0.1913861249970923,1.2205125490824382
1.1,0.01,rbf,english,2,0.26697167139079037,1.3803504308064778
1.1,0.01,sigmoid,english,2,0.6364042788470176,0.6546953519185384
1.1,0.1,linear,english,2,0.481998857869717,1.3267449537913005
1.1,0.1,poly,english,2,0.1913861249970923,1.2198041280110676
1.1,0.1,rbf,english,2,0.26287721380973356,1.2970524628957112
1.1,0.1,sigmoid,english,2,0.5803566494080893,0.605785608291626
1.5,1e-05,linear,english,2,0.481998857869717,1.3361456394195557
1.5,1e-05,poly,english,2,0.24781783451651332,1.2441096305847168
1.5,1e-05,rbf,english,2,0.2648607727292729,1.2957890033721924
1.5,1e-05,sigmoid,english,2,0.24781783451651332,1.2927216688791912
1.5,0.0001,linear,english,2,0.481998857869717,1.3352244695027669
1.5,0.0001,poly,english,2,0.3052592756793777,1.4376904169718425
1.5,0.0001,rbf,english,2,0.40359907177578913,1.3599683443705242
1.5,0.0001,sigmoid,english,2,0.5903011777517309,1.3201371033986409
1.5,0.001,linear,english,2,0.481998857869717,1.3315418561299641
1.5,0.001,poly,english,2,0.1936445959685709,1.3783761660257976
1.5,0.001,rbf,english,2,0.2831566563829282,1.4492610295613606
1.5,0.001,sigmoid,english,2,0.6091853176093653,0.8606030941009521
1.5,0.01,linear,english,2,0.481998857869717,1.326351006825765
1.5,0.01,poly,english,2,0.1913861249970923,1.2152236302693684
1.5,0.01,rbf,english,2,0.267456335012841,1.4348543485005696
1.5,0.01,sigmoid,english,2,0.631629080453068,0.6402517159779867
1.5,0.1,linear,english,2,0.481998857869717,1.3276947339375813
1.5,0.1,poly,english,2,0.1913861249970923,1.2263786792755127
1.5,0.1,rbf,english,2,0.2634361177696922,1.3674852053324382
1.5,0.1,sigmoid,english,2,0.586148371232846,0.6154589653015137
2,1e-05,linear,english,2,0.481998857869717,1.414103666941325
2,1e-05,poly,english,2,0.24781783451651332,1.2624016602834065
2,1e-05,rbf,english,2,0.29185330272458354,1.3063850402832031
2,1e-05,sigmoid,english,2,0.25365084954255673,1.2848296960194905
2,0.0001,linear,english,2,0.481998857869717,1.331506331761678
2,0.0001,poly,english,2,0.2668043942615304,1.4415626525878906
2,0.0001,rbf,english,2,0.41454671422842293,1.3740520477294922
2,0.0001,sigmoid,english,2,0.5924124931967555,1.326351801554362
2,0.001,linear,english,2,0.481998857869717,1.3348660469055176
