regularization,gamma,kernel,stopwords,n_grams,err,time
2,0.1,poly,english,2,0.19480679781326046,2.445158322652181
2,0.1,rbf,english,2,0.2656570438140413,3.490064859390259
2,0.1,sigmoid,english,2,0.49641125218077614,1.2278913656870525
2.5,1e-05,linear,english,2,0.481998857869717,2.434831221898397
2.5,1e-05,poly,english,2,0.21069895915400327,3.2635470231374106
2.5,1e-05,rbf,english,2,0.3985389103965094,2.718425989151001
2.5,1e-05,sigmoid,english,2,0.4620869645691161,2.8133140405019126
2.5,0.0001,linear,english,2,0.481998857869717,2.43007755279541
2.5,0.0001,poly,english,2,0.1982983213811538,3.011763254801432
2.5,0.0001,rbf,english,2,0.40304368036669164,3.2828644116719565
2.5,0.0001,sigmoid,english,2,0.5963863021503053,2.7254676024119058
2.5,0.001,linear,english,2,0.481998857869717,2.4362974961598716
2.5,0.001,poly,english,2,0.19468958159625727,2.466875950495402
2.5,0.001,rbf,english,2,0.2977886875954138,3.6050419012705484
2.5,0.001,sigmoid,english,2,0.5690939956452841,1.2891512711842854
2.5,0.01,linear,english,2,0.481998857869717,2.433954954147339
2.5,0.01,poly,english,2,0.19480679781326046,2.4521764119466147
2.5,0.01,rbf,english,2,0.27190543223149427,3.7694719632466636
2.5,0.01,sigmoid,english,2,0.611530342348182,1.0997661749521892
2.5,0.1,linear,english,2,0.481998857869717,2.4425026575724282
2.5,0.1,poly,english,2,0.19480679781326046,2.446417729059855
2.5,0.1,rbf,english,2,0.2656570438140413,3.5019258658091226
2.5,0.1,sigmoid,english,2,0.49713528834919546,1.2182847658793132
3,1e-05,linear,english,2,0.481998857869717,2.4311397075653076
3,1e-05,poly,english,2,0.21184070790289353,3.2692633469899497
3,1e-05,rbf,english,2,0.4258430674662121,2.8286964098612466
3,1e-05,sigmoid,english,2,0.49230615180722154,2.8563218116760254
3,0.0001,linear,english,2,0.481998857869717,2.4642507235209146
3,0.0001,poly,english,2,0.19648789390497115,3.012355009714762
3,0.0001,rbf,english,2,0.4027794772617619,3.3456944624582925
3,0.0001,sigmoid,english,2,0.5968881847418043,2.875562906265259
3,0.001,linear,english,2,0.481998857869717,2.4369232654571533
3,0.001,poly,english,2,0.19468958159625727,2.461271365483602
3,0.001,rbf,english,2,0.2979434395666202,3.6376790205637612
3,0.001,sigmoid,english,2,0.5710622145906574,1.2484347820281982
3,0.01,linear,english,2,0.481998857869717,2.428842306137085
3,0.01,poly,english,2,0.19480679781326046,2.4467822710673013
3,0.01,rbf,english,2,0.27190543223149427,3.7774391969045005
3,0.01,sigmoid,english,2,0.6094097228518301,1.059213638305664
3,0.1,linear,english,2,0.481998857869717,2.444091240564982
3,0.1,poly,english,2,0.19480679781326046,2.4800726572672525
3,0.1,rbf,english,2,0.2656570438140413,3.547311305999756
3,0.1,sigmoid,english,2,0.4921200768079897,1.2155815760294597
